dataset,task,model,model_name,metric,metric_name,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_paired_units,outcome_name,comparison_family,difference_definition,negative_difference_favours,positive_difference_favours,holm_p_value,cross_task_comparability
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Always English,raw_oracle_gap_points,1.827833054194674,1.3869367049521566,2.263920058022661,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Always English,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Composite-Equal,raw_oracle_gap_points,5.17808313536937,4.701037034573097,5.668957645212543,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Composite-Equal,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Composite-RRF,raw_oracle_gap_points,4.371263643467577,3.8890357107471716,4.866589635027298,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Composite-RRF,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Genetic,raw_oracle_gap_points,-1.6317132658445788,-2.0185109166915733,-1.250405951120282,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Genetic,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Geographic,raw_oracle_gap_points,3.272954728344276,2.810767366530205,3.733333255327991,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Geographic,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,LightGBM,raw_oracle_gap_points,1.1164629043309808,0.6941110516675307,1.5354052279246484,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,LightGBM,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,MLP,raw_oracle_gap_points,3.4526321182266453,3.0069856822986862,3.9188639317919214,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,MLP,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Script,raw_oracle_gap_points,-1.123269649182748,-1.5582060749640847,-0.6940623270139419,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Script,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Typological,raw_oracle_gap_points,1.9236506488159077,1.4033620685077954,2.439336665576055,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Typological,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Wikipedia size,raw_oracle_gap_points,-1.7003025306541257,-2.1826461072679892,-1.2307515874071082,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Wikipedia size,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Composite-Equal,raw_oracle_gap_points,3.3502500811746967,2.8578191926232646,3.855001521848147,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Always English,Composite-Equal,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Composite-RRF,raw_oracle_gap_points,2.5434305892729028,2.0342201353455556,3.0709622497808735,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Always English,Composite-RRF,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Genetic,raw_oracle_gap_points,-3.459546320039253,-3.747341411196381,-3.1741146969901175,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Always English,Genetic,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Geographic,raw_oracle_gap_points,1.445121674149602,0.9649505884399374,1.936779166363763,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Always English,Geographic,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,LightGBM,raw_oracle_gap_points,-0.7113701498636932,-1.159656759969575,-0.25345293034742117,0.0030998450077496125,762,Raw gap,All methods within held-out task,method_a minus method_b,Always English,LightGBM,0.012499375031248436,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,MLP,raw_oracle_gap_points,1.6247990640319716,1.1287429055119242,2.1334948244844103,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Always English,MLP,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Script,raw_oracle_gap_points,-2.951102703377422,-3.281222193907066,-2.6198491134563713,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Always English,Script,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Typological,raw_oracle_gap_points,0.09581759462123408,-0.3890931017391359,0.5866137830753907,0.7065646717664117,762,Raw gap,All methods within held-out task,method_a minus method_b,Always English,Typological,1.0,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Wikipedia size,raw_oracle_gap_points,-3.5281355848488,-3.88254075455444,-3.190369330049968,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Always English,Wikipedia size,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite-RRF,raw_oracle_gap_points,-0.8068194919017937,-1.0893424727500411,-0.5342408937251817,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Composite-RRF,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Genetic,raw_oracle_gap_points,-6.809796401213948,-7.287880083335994,-6.339005572063432,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Genetic,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Geographic,raw_oracle_gap_points,-1.9051284070250942,-2.398425105072541,-1.4210990114664956,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Geographic,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,LightGBM,raw_oracle_gap_points,-4.06162023103839,-4.531026713637056,-3.5971306707125192,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,LightGBM,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,MLP,raw_oracle_gap_points,-1.7254510171427249,-2.0578582886613863,-1.4083569172614292,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,MLP,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Script,raw_oracle_gap_points,-6.301352784552118,-6.814489524109824,-5.795265777798679,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Script,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Typological,raw_oracle_gap_points,-3.254432486553462,-3.7889712323874076,-2.718512409667187,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Typological,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Wikipedia size,raw_oracle_gap_points,-6.878385666023496,-7.432800606597169,-6.333596524593593,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Wikipedia size,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Genetic,raw_oracle_gap_points,-6.002976909312155,-6.493254908269728,-5.527113494513902,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,Genetic,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Geographic,raw_oracle_gap_points,-1.0983089151233008,-1.584710289460703,-0.6221857493374133,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,Geographic,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,LightGBM,raw_oracle_gap_points,-3.254800739136596,-3.725008512280163,-2.795445714415785,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,LightGBM,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,MLP,raw_oracle_gap_points,-0.9186315252409312,-1.2200927798763868,-0.625275527863729,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,MLP,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Script,raw_oracle_gap_points,-5.494533292650324,-6.019064124573358,-4.977068808844845,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,Script,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Typological,raw_oracle_gap_points,-2.447612994651669,-3.000458987365141,-1.8956769205859383,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,Typological,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Wikipedia size,raw_oracle_gap_points,-6.0715661741217035,-6.642253084859876,-5.5158828009507515,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,Wikipedia size,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Geographic,raw_oracle_gap_points,4.904667994188855,4.450983386888506,5.362965088232892,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Genetic,Geographic,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,LightGBM,raw_oracle_gap_points,2.7481761701755594,2.3480934069160955,3.162188570191455,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Genetic,LightGBM,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,MLP,raw_oracle_gap_points,5.084345384071224,4.612277938340981,5.5722014056316596,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Genetic,MLP,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Script,raw_oracle_gap_points,0.5084436166618307,0.19321608253166161,0.8161886883244038,0.001799910004499775,762,Raw gap,All methods within held-out task,method_a minus method_b,Genetic,Script,0.01079946002699865,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Typological,raw_oracle_gap_points,3.5553639146604867,3.1051117653853737,4.01289230706718,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Genetic,Typological,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Wikipedia size,raw_oracle_gap_points,-0.06858926480954654,-0.4310701403343514,0.2736728337120402,0.7091645417729113,762,Raw gap,All methods within held-out task,method_a minus method_b,Genetic,Wikipedia size,1.0,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,LightGBM,raw_oracle_gap_points,-2.1564918240132953,-2.6507933835169424,-1.6647975814594256,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Geographic,LightGBM,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,MLP,raw_oracle_gap_points,0.17967738988236961,-0.30881289980021537,0.6757342563071098,0.4739763011849408,762,Raw gap,All methods within held-out task,method_a minus method_b,Geographic,MLP,1.0,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Script,raw_oracle_gap_points,-4.396224377527024,-4.89941807908327,-3.8861198900238594,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Geographic,Script,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Typological,raw_oracle_gap_points,-1.3493040795283675,-1.8899862445801203,-0.806686484644252,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Geographic,Typological,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Wikipedia size,raw_oracle_gap_points,-4.973257258998402,-5.504562355312398,-4.443425639082916,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Geographic,Wikipedia size,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,MLP,raw_oracle_gap_points,2.3361692138956647,1.9136719720844941,2.771331252095592,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,LightGBM,MLP,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Script,raw_oracle_gap_points,-2.2397325535137287,-2.6859178601822418,-1.8092019559944799,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,LightGBM,Script,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Typological,raw_oracle_gap_points,0.8071877444849272,0.28679776950530006,1.3357575312661987,0.0024998750062496873,762,Raw gap,All methods within held-out task,method_a minus method_b,LightGBM,Typological,0.012499375031248436,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Wikipedia size,raw_oracle_gap_points,-2.8167654349851063,-3.3034462333099786,-2.3398906530230708,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,LightGBM,Wikipedia size,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Script,raw_oracle_gap_points,-4.575901767409394,-5.099781454036159,-4.063732076527164,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,MLP,Script,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Typological,raw_oracle_gap_points,-1.5289814694107375,-2.063760572251001,-1.0023377146193075,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,MLP,Typological,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Wikipedia size,raw_oracle_gap_points,-5.152934648880771,-5.730929896068185,-4.591583447320274,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,MLP,Wikipedia size,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Script,Typological,raw_oracle_gap_points,3.046920297998656,2.5448375667514647,3.554421566987749,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Script,Typological,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Script,Wikipedia size,raw_oracle_gap_points,-0.5770328814713772,-0.9408913504593297,-0.2333852124860211,0.00119994000299985,762,Raw gap,All methods within held-out task,method_a minus method_b,Script,Wikipedia size,0.00839958002099895,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Wikipedia size,raw_oracle_gap_points,-3.6239531794700333,-4.147490674541854,-3.116360523039058,9.99950002499875e-05,762,Raw gap,All methods within held-out task,method_a minus method_b,Typological,Wikipedia size,0.005499725013749312,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Always English,raw_oracle_gap_points,1.2417310026153119,-6.561689702709009,10.077980347738759,0.8143592820358982,9,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Always English,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-Equal,raw_oracle_gap_points,3.241409959179547,0.0,9.157011188689708,0.05409729513524324,9,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Composite-Equal,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-RRF,raw_oracle_gap_points,4.586509733645595,0.260583885378549,10.762694848534304,0.00999950002499875,9,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Composite-RRF,0.4835758212089396,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Genetic,raw_oracle_gap_points,-4.181567967560413,-13.895859901564108,6.547724304768592,0.41777911104444776,9,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Genetic,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Geographic,raw_oracle_gap_points,-1.0950257901367246,-3.448515161527575,0.14041233207148374,0.7019649017549122,9,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Geographic,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,LightGBM,raw_oracle_gap_points,-1.328152437387807,-5.920609879374629,2.470069601582599,0.5733713314334283,9,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,LightGBM,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,MLP,raw_oracle_gap_points,3.5765194126215323,0.0,10.208390467107499,0.20668966551672416,9,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,MLP,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Script,raw_oracle_gap_points,1.4282691189740244,-2.7475658981917865,7.924849200564594,0.7213639318034099,9,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Script,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Typological,raw_oracle_gap_points,3.9347144493472275,-1.3648217059808272,11.591617513019926,0.2525873706314684,9,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Typological,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Wikipedia size,raw_oracle_gap_points,1.6748782734133714,-1.9014100198590214,6.368225525404592,0.48017599120043997,9,Raw gap,All methods within held-out task,method_a minus method_b,ASJP,Wikipedia size,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,Composite-Equal,raw_oracle_gap_points,1.9996789565642348,-2.804463673989809,7.414736663793604,0.4703764811759412,9,Raw gap,All methods within held-out task,method_a minus method_b,Always English,Composite-Equal,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,Composite-RRF,raw_oracle_gap_points,3.3447787310302832,-0.9668928062543976,8.278146440161791,0.15169241537923103,9,Raw gap,All methods within held-out task,method_a minus method_b,Always English,Composite-RRF,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,Genetic,raw_oracle_gap_points,-5.4232989701757255,-13.3157102424821,0.4944576446342555,0.21688915554222288,9,Raw gap,All methods within held-out task,method_a minus method_b,Always English,Genetic,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,Geographic,raw_oracle_gap_points,-2.3367567927520363,-11.734166452106884,6.203345648771085,0.6409679516024199,9,Raw gap,All methods within held-out task,method_a minus method_b,Always English,Geographic,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,LightGBM,raw_oracle_gap_points,-2.569883440003119,-10.699847202588114,4.002299527211987,0.5454727263636818,9,Raw gap,All methods within held-out task,method_a minus method_b,Always English,LightGBM,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,MLP,raw_oracle_gap_points,2.3347884100062206,-2.410257425353945,7.602450365242977,0.37868106594670264,9,Raw gap,All methods within held-out task,method_a minus method_b,Always English,MLP,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,Script,raw_oracle_gap_points,0.18653811635871242,-5.231016625495152,6.303198523670472,0.9773511324433778,9,Raw gap,All methods within held-out task,method_a minus method_b,Always English,Script,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,Typological,raw_oracle_gap_points,2.6929834467319154,-2.6403145430745423,8.161701812018034,0.34348282585870704,9,Raw gap,All methods within held-out task,method_a minus method_b,Always English,Typological,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,Wikipedia size,raw_oracle_gap_points,0.4331472707980595,-4.84015509178881,6.368746761091203,0.9030548472576371,9,Raw gap,All methods within held-out task,method_a minus method_b,Always English,Wikipedia size,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite-RRF,raw_oracle_gap_points,1.3450997744660482,0.0,4.035299323398145,0.7019649017549122,9,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Composite-RRF,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Genetic,raw_oracle_gap_points,-7.422977926739959,-14.62840363871302,-1.064983595396254,0.01799910004499775,9,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Genetic,0.8099595020248987,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Geographic,raw_oracle_gap_points,-4.336435749316271,-10.473491906529793,-0.22145492770336025,0.04779761011949402,9,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Geographic,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,LightGBM,raw_oracle_gap_points,-4.5695623965673535,-11.689612141595735,1.227155170228689,0.15859207039648018,9,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,LightGBM,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,MLP,raw_oracle_gap_points,0.3351094534419856,-0.06907637713775235,1.0744047374637091,0.7071646417679116,9,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,MLP,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Script,raw_oracle_gap_points,-1.8131408402055225,-3.4236525619819846,-0.47306662407591676,0.009299535023248838,9,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Script,0.4835758212089396,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Typological,raw_oracle_gap_points,0.6933044901676806,-1.942927723767041,3.336186936096707,0.6024698765061747,9,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Typological,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Wikipedia size,raw_oracle_gap_points,-1.5665316857661753,-4.4052432138236854,1.3184001007538002,0.28618569071546424,9,Raw gap,All methods within held-out task,method_a minus method_b,Composite-Equal,Wikipedia size,1.0,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Genetic,raw_oracle_gap_points,-8.768077701206009,-16.52206938850646,-1.6074555300350688,0.01319934003299835,9,Raw gap,All methods within held-out task,method_a minus method_b,Composite-RRF,Genetic,0.6071696415179241,task-metric points; cross-task averages are secondary descriptive results
